,geoid,county,state,median_rent,median_rent_moe,employee1_mean,employee1_sd,total_population,total_population_poverty,poverty_rate_pct,roi_2%_adopt,roi_1%_adopt
200,6027,Inyo County,California,1461.5,420.1666666666667,256830.0,4109.0,18718.0,2073.0,11.2,-2.575535449395803,-51.2877677246979
201,6029,Kern County,California,1473.737556561086,286.2262443438914,256830.0,4109.0,916108.0,158995.0,17.8,196.9549959503994,184.31171870470993
202,6031,Kings County,California,1381.7586206896551,267.7931034482759,256830.0,4109.0,152981.0,24576.0,17.9,141.40742171978033,103.58308513257374
203,6033,Lake County,California,1462.25,328.9,256830.0,4109.0,68191.0,11556.0,17.1,81.29937287927179,37.96468487667695
204,6035,Lassen County,California,1014.2222222222222,178.66666666666666,256830.0,4109.0,29904.0,4060.0,17.2,22.110999068750306,-21.260482935470606
205,6037,Los Angeles County,California,2015.458534444932,308.95392716103555,256830.0,4109.0,9721138.0,1328547.0,13.9,208.21740978991562,206.50793160676528
206,6039,Madera County,California,1487.764705882353,339.44117647058823,256830.0,4109.0,160256.0,33721.0,22.0,126.27794911854157,77.966124392308
207,6041,Marin County,California,2501.6428571428573,522.2380952380952,256830.0,4109.0,256018.0,19345.0,7.7,163.5885131338843,119.07943393789189
208,6043,Mariposa County,California,1470.8333333333333,365.0,256830.0,4109.0,17020.0,2555.0,15.1,-11.434890074151165,-55.717445037075585
209,6045,Mendocino County,California,1340.4347826086957,353.17391304347825,256830.0,4109.0,89783.0,15657.0,17.6,99.73689333104957,40.06067008395126
210,6047,Merced County,California,1394.5873015873017,232.0793650793651,256830.0,4109.0,290014.0,53454.0,18.8,164.91697475794416,128.80111311940732
211,6049,Modoc County,California,906.0,462.0,256830.0,4109.0,8511.0,1154.0,13.7,-55.051689764590414,-77.52584488229522
212,6051,Mono County,California,1544.0,277.25,256830.0,4109.0,12978.0,1319.0,10.3,-32.59611597539916,-66.29805798769958
213,6053,Monterey County,California,2040.784946236559,367.55913978494624,256830.0,4109.0,432858.0,50699.0,12.1,181.08731478248345,157.65875791598594
214,6055,Napa County,California,2300.1388888888887,459.9166666666667,256830.0,4109.0,134300.0,11343.0,8.6,130.2430986717019,76.5650021637868
215,6057,Nevada County,California,1841.9130434782608,459.0869565217391,256830.0,4109.0,102293.0,10683.0,10.6,101.75587674890035,58.337480647270354
216,6059,Orange County,California,2450.2098039215684,302.41960784313727,256830.0,4109.0,3151184.0,308990.0,10.0,205.54204375096091,201.39026151374156
217,6061,Placer County,California,2148.193181818182,429.46590909090907,256830.0,4109.0,417772.0,25827.0,6.2,181.23733166628546,148.51992463270682
218,6063,Plumas County,California,1370.2,391.4,256830.0,4109.0,19351.0,2416.0,12.6,0.959017626481373,-49.520491186759315
219,6065,Riverside County,California,2010.5289256198348,363.6177685950413,256830.0,4109.0,2473902.0,264935.0,10.9,204.72908719029158,200.2582654985976
220,6067,Sacramento County,California,1885.7887323943662,264.5098591549296,256830.0,4109.0,1584169.0,190656.0,12.2,200.03628212701875,193.35469428611034
221,6069,San Benito County,California,2034.75,603.3333333333334,256830.0,4109.0,67579.0,4842.0,7.2,78.31517634214961,35.16092848678388
222,6071,San Bernardino County,California,1868.8522727272727,331.8681818181818,256830.0,4109.0,2193656.0,291258.0,13.5,204.0530320611555,198.29912148470666
223,6073,San Diego County,California,2320.2723076923075,355.93692307692305,256830.0,4109.0,3276208.0,338482.0,10.7,206.19489791031978,202.73093677013838
224,6075,San Francisco County,California,2422.8862559241707,485.3981042654028,256830.0,4109.0,808437.0,83231.0,10.4,191.14309366575384,171.86197327135312
225,6077,San Joaquin County,California,1834.2440476190477,330.875,256830.0,4109.0,793229.0,96295.0,12.3,193.80661262725692,181.303427740905
226,6079,San Luis Obispo County,California,2051.609375,425.21875,256830.0,4109.0,282013.0,31956.0,11.9,156.83763459856704,121.34156055039986
227,6081,San Mateo County,California,2737.904347826087,393.0869565217391,256830.0,4109.0,729181.0,52227.0,7.2,189.3161680362311,168.19259822808252
228,6083,Santa Barbara County,California,2189.216494845361,360.17525773195877,256830.0,4109.0,443837.0,59962.0,14.1,174.87694521616567,147.75286865346948
229,6085,Santa Clara County,California,2683.8120805369126,413.5570469798658,256830.0,4109.0,1870945.0,137728.0,7.5,202.4063968081111,195.56342680635632
230,6087,Santa Cruz County,California,2261.151515151515,490.43939393939394,256830.0,4109.0,264370.0,31936.0,12.5,157.90267999929935,126.69291605587208
231,6089,Shasta County,California,1423.7608695652175,346.6304347826087,256830.0,4109.0,180930.0,24791.0,13.9,137.15887386022956,101.06775121087553
232,6091,Sierra County,California,,,256830.0,4109.0,3217.0,389.0,12.2,,
233,6093,Siskiyou County,California,1141.8125,212.5,256830.0,4109.0,43660.0,6823.0,15.8,36.64179549697839,-11.090256744871954
234,6095,Solano County,California,2273.0103092783506,310.6082474226804,256830.0,4109.0,448747.0,43957.0,10.0,177.84571013850453,150.3765526127126
235,6097,Sonoma County,California,2175.9217391304346,420.7913043478261,256830.0,4109.0,482650.0,42504.0,8.9,176.81227210423958,148.87834784567252
236,6099,Stanislaus County,California,1648.9279279279278,283.9189189189189,256830.0,4109.0,551275.0,81730.0,15.0,186.382999729127,169.69992851300913
237,6101,Sutter County,California,1515.3809523809523,298.6190476190476,256830.0,4109.0,98503.0,13784.0,14.1,118.71034607994662,53.24556214442426
238,6103,Tehama County,California,1181.9285714285713,231.42857142857142,256830.0,4109.0,65245.0,9732.0,15.1,74.11567809291076,32.75724080196268
239,6105,Trinity County,California,1257.75,445.5,256830.0,4109.0,15781.0,2617.0,16.8,-17.424339874810045,-58.71216993740502
240,6107,Tulare County,California,1314.5049504950496,240.73267326732673,256830.0,4109.0,477544.0,86096.0,18.2,186.7612532075465,167.87630774542595
241,6109,Tuolumne County,California,1387.7333333333333,374.8,256830.0,4109.0,54531.0,7014.0,13.5,70.01029354530799,10.494226159479185
242,6111,Ventura County,California,2359.8253012048194,423.8734939759036,256830.0,4109.0,832605.0,78211.0,9.5,194.05570701364175,180.04859925885782
243,6113,Yolo County,California,1967.9245283018868,370.8490566037736,256830.0,4109.0,222115.0,33935.0,16.1,148.2789347312561,118.77052834892493
244,6115,Yuba County,California,1507.578947368421,309.63157894736844,256830.0,4109.0,84310.0,12337.0,14.9,87.21324794145269,31.18079420602941
245,8001,Adams County,Colorado,1915.4639175257732,338.25773195876286,132000.0,660.0,527575.0,53153.0,10.2,189.99152263360492,171.57193211918937
246,8003,Alamosa County,Colorado,890.4,264.6,132000.0,660.0,16592.0,2727.0,17.4,20.87978804267317,-39.560105978663415
247,8005,Arapahoe County,Colorado,2084.1180555555557,265.6458333333333,132000.0,660.0,655808.0,52215.0,8.0,197.13620148072613,179.0287026853532
248,8007,Archuleta County,Colorado,1295.5,269.0,132000.0,660.0,14003.0,1362.0,9.8,0.5342730476298738,-49.73286347618506
249,8009,Baca County,Colorado,593.5,134.5,132000.0,660.0,3432.0,642.0,19.0,-74.72304226942693,-87.36152113471347
250,8011,Bent County,Colorado,1314.0,175.0,132000.0,660.0,5399.0,1120.0,27.0,-61.26370669759766,-80.63185334879883
251,8013,Boulder County,Colorado,2105.92,329.53333333333336,132000.0,660.0,327468.0,37074.0,11.8,178.63184380298247,148.34348190502539
252,8014,Broomfield County,Colorado,2267.4,300.15,132000.0,660.0,76121.0,4014.0,5.3,131.97932570846933,91.11921611687276
253,8015,Chaffee County,Colorado,1675.8,471.0,132000.0,660.0,20223.0,1906.0,10.0,3.080049340596233,-28.38238557755417
254,8017,Cheyenne County,Colorado,926.0,69.0,132000.0,660.0,1732.0,238.0,14.0,-87.39798455064695,-93.69899227532348
255,8019,Clear Creek County,Colorado,1447.6666666666667,234.0,132000.0,660.0,9355.0,691.0,7.4,-33.2008378159661,-66.60041890798306
256,8021,Conejos County,Colorado,746.0,144.0,132000.0,660.0,7579.0,1358.0,18.1,-44.491778865520054,-72.24588943276004
257,8023,Costilla County,Colorado,904.0,250.5,132000.0,660.0,3603.0,832.0,23.2,-73.76360789834581,-86.8818039491729
258,8025,Crowley County,Colorado,943.0,150.0,132000.0,660.0,5614.0,1090.0,35.6,-59.1778364883535,-79.58891824417674
259,8027,Custer County,Colorado,1076.5,330.0,132000.0,660.0,5335.0,581.0,10.9,-61.39396607348534,-80.69698303674267
260,8029,Delta County,Colorado,1159.142857142857,308.7142857142857,132000.0,660.0,31602.0,4549.0,14.6,63.23005840344248,14.000999764660213
261,8031,Denver County,Colorado,1886.3275862068965,286.4597701149425,132000.0,660.0,713252.0,83390.0,11.9,198.41952468145607,190.1348399497831
262,8033,Dolores County,Colorado,986.0,706.0,132000.0,660.0,2455.0,323.0,13.2,-82.17634887407283,-91.0881744370364
263,8035,Douglas County,Colorado,2465.875,330.26785714285717,132000.0,660.0,375988.0,11794.0,3.1,187.8789797771642,162.52318316027606
264,8037,Eagle County,Colorado,1978.5333333333333,394.3333333333333,132000.0,660.0,55285.0,3993.0,7.2,103.48359298128523,39.81972777072448
265,8039,Elbert County,Colorado,1306.75,122.25,132000.0,660.0,27799.0,1523.0,5.5,43.04158689252842,-0.24908722837381622
266,8041,El Paso County,Colorado,1777.3726708074535,274.2670807453416,132000.0,660.0,740567.0,61445.0,8.5,194.04554699834804,184.26052424309847
267,8043,Fremont County,Colorado,1040.875,220.0,132000.0,660.0,49621.0,6998.0,16.8,85.84339676082087,28.54334936926649
268,8045,Garfield County,Colorado,1743.0,356.5,132000.0,660.0,62271.0,4894.0,8.0,91.2999400949265,58.43156877045983
269,8047,Gilpin County,Colorado,1696.0,374.0,132000.0,660.0,5891.0,373.0,6.4,-58.305120734196024,-79.15256036709802
270,8049,Grand County,Colorado,1346.0,306.0,132000.0,660.0,15769.0,1101.0,7.0,13.008372848560132,-43.495813575719936
271,8051,Gunnison County,Colorado,1398.0,317.8333333333333,132000.0,660.0,17267.0,1578.0,9.7,23.5136327328652,-38.2431836335674
272,8053,Hinsdale County,Colorado,1171.0,114.0,132000.0,660.0,775.0,62.0,8.0,-94.41092333950336,-97.20546166975168
273,8055,Huerfano County,Colorado,742.0,539.0,132000.0,660.0,7082.0,1356.0,19.4,-48.12418356508893,-74.06209178254447
274,8057,Jackson County,Colorado,1701.0,328.0,132000.0,660.0,1302.0,175.0,13.5,-90.78643204227014,-95.39321602113506
275,8059,Jefferson County,Colorado,2049.557251908397,339.0610687022901,132000.0,660.0,576143.0,37513.0,6.6,195.6187269619679,175.4035465315232
276,8061,Kiowa County,Colorado,800.0,87.0,132000.0,660.0,1424.0,209.0,15.0,-89.59127733447036,-94.79563866723518
277,8063,Kit Carson County,Colorado,1007.5,146.0,132000.0,660.0,6961.0,786.0,11.4,-49.50155669074751,-74.75077834537376
278,8065,Lake County,Colorado,1326.5,436.5,132000.0,660.0,7327.0,798.0,11.0,-47.45441615021903,-73.72720807510952
279,8067,La Plata County,Colorado,1392.25,339.5,132000.0,660.0,56607.0,6407.0,11.7,110.62188094451864,45.31786491302759
280,8069,Larimer County,Colorado,1795.15,294.7375,132000.0,660.0,366778.0,39357.0,11.0,181.55019773217467,157.29751950453928
281,8071,Las Animas County,Colorado,883.3333333333334,210.33333333333334,132000.0,660.0,14327.0,2476.0,17.8,4.405173984332316,-47.797413007833846
282,8073,Lincoln County,Colorado,843.0,203.5,132000.0,660.0,5510.0,745.0,16.1,-59.787870678959784,-79.8939353394799
283,8075,Logan County,Colorado,995.8571428571429,149.42857142857142,132000.0,660.0,20823.0,2774.0,15.2,8.010048066710466,-24.438058571853166
284,8077,Mesa County,Colorado,1321.909090909091,299.5151515151515,132000.0,660.0,158636.0,16577.0,10.7,172.85507922066986,145.2555934566501
285,8079,Mineral County,Colorado,928.0,172.0,132000.0,660.0,931.0,81.0,8.7,-93.22654573233578,-96.6132728661679
286,8081,Moffat County,Colorado,1022.25,216.5,132000.0,660.0,13177.0,1302.0,10.0,-4.458818091460287,-52.229409045730144
287,8083,Montezuma County,Colorado,877.2857142857143,228.0,132000.0,660.0,26468.0,3975.0,15.2,37.71447118374468,-3.5385912970438334
288,8085,Montrose County,Colorado,1153.1666666666667,283.0,132000.0,660.0,43811.0,5101.0,11.7,63.739142080297995,13.163343937939379
289,8087,Morgan County,Colorado,1065.25,242.75,132000.0,660.0,29239.0,3311.0,11.5,51.391840318603386,5.835190921896822
290,8089,Otero County,Colorado,838.5714285714286,201.57142857142858,132000.0,660.0,18303.0,4160.0,23.2,33.597379237232886,-33.20131038138355
291,8091,Ouray County,Colorado,2034.5,332.0,132000.0,660.0,5100.0,335.0,6.6,-64.33088351002758,-82.16544175501377
292,8093,Park County,Colorado,2462.3333333333335,320.0,132000.0,660.0,17939.0,1460.0,8.2,23.614939360529217,-38.19253031973539
293,8095,Phillips County,Colorado,848.5,263.0,132000.0,660.0,4449.0,489.0,11.2,-67.53759249913354,-83.76879624956676
294,8097,Pitkin County,Colorado,1906.8333333333333,733.3333333333334,132000.0,660.0,16876.0,1070.0,6.4,18.559109190860074,-40.720445404569965
295,8099,Prowers County,Colorado,735.2,146.6,132000.0,660.0,11854.0,2145.0,18.6,-13.147540743382024,-56.57377037169101
296,8101,Pueblo County,Colorado,1135.3695652173913,203.6304347826087,132000.0,660.0,169544.0,24790.0,14.9,159.0626041674106,113.81773558603582
297,8103,Rio Blanco County,Colorado,876.0,195.0,132000.0,660.0,6569.0,634.0,9.9,-52.11691956313098,-76.05845978156549
298,8105,Rio Grande County,Colorado,954.25,342.5,132000.0,660.0,11325.0,1579.0,14.1,-17.684007135264135,-58.84200356763208
299,8107,Routt County,Colorado,1889.9,394.1,132000.0,660.0,25007.0,1489.0,6.0,26.773165746691934,-12.10677326497545
300,8109,Saguache County,Colorado,893.5,343.5,132000.0,660.0,6623.0,1487.0,22.5,-51.75407178976634,-75.87703589488316
301,8111,San Juan County,Colorado,992.0,479.0,132000.0,660.0,803.0,99.0,12.4,-94.1713746506817,-97.08568732534086
302,8113,San Miguel County,Colorado,1816.75,284.25,132000.0,660.0,8003.0,562.0,7.0,-43.59798085986709,-71.79899042993355
303,8115,Sedgwick County,Colorado,774.0,54.0,132000.0,660.0,2295.0,319.0,14.1,-83.20875047252065,-91.60437523626031
304,8117,Summit County,Colorado,2113.0833333333335,786.8333333333334,132000.0,660.0,30565.0,2651.0,8.7,54.07784548106795,6.592036547833908
305,8119,Teller County,Colorado,1810.857142857143,360.57142857142856,132000.0,660.0,24857.0,1928.0,7.8,26.26571829762839,-12.390592508177768
306,8121,Washington County,Colorado,922.5,104.0,132000.0,660.0,4812.0,569.0,12.3,-64.98347533428338,-82.49173766714168
307,8123,Weld County,Colorado,1699.8450704225352,336.7042253521127,132000.0,660.0,350176.0,31318.0,9.1,185.10368143209962,166.38500833682087
308,8125,Yuma County,Colorado,917.5,121.5,132000.0,660.0,9899.0,1280.0,13.2,-27.952691432903716,-63.97634571645185
309,9110,Capitol Planning Region,Connecticut,1501.454954954955,295.1621621621622,132000.0,660.0,,,,,
310,9120,Greater Bridgeport Planning Region,Connecticut,1712.138888888889,364.8888888888889,132000.0,660.0,,,,,
311,9130,Lower Connecticut River Valley Planning Region,Connecticut,1534.3076923076924,335.53846153846155,132000.0,660.0,,,,,
312,9140,Naugatuck Valley Planning Region,Connecticut,1399.247311827957,309.0752688172043,132000.0,660.0,,,,,
313,9150,Northeastern Connecticut Planning Region,Connecticut,1181.2083333333333,253.91666666666666,132000.0,660.0,,,,,
314,9160,Northwest Hills Planning Region,Connecticut,1297.5294117647059,341.5,132000.0,660.0,,,,,
315,9170,South Central Connecticut Planning Region,Connecticut,1606.6666666666667,323.6190476190476,132000.0,660.0,,,,,
316,9180,Southeastern Connecticut Planning Region,Connecticut,1414.047619047619,352.8095238095238,132000.0,660.0,,,,,
317,9190,Western Connecticut Planning Region,Connecticut,2122.3963963963965,495.60360360360363,132000.0,660.0,,,,,
318,10001,Kent County,Delaware,1357.6,267.9714285714286,132000.0,660.0,186946.0,19204.0,10.5,163.09560165671445,135.10508166497448
319,10003,New Castle County,Delaware,1479.125,246.8125,132000.0,660.0,575494.0,56547.0,10.1,195.71849241517623,175.84547459516978
320,10005,Sussex County,Delaware,1367.3333333333333,378.40909090909093,132000.0,660.0,255956.0,24092.0,9.5,180.1635297916473,143.01773574873724
321,11001,District of Columbia,District of Columbia,1960.7015706806283,330.78534031413614,,,671803.0,91474.0,14.2,,
322,12001,Alachua County,Florida,1387.0,288.19642857142856,256830.0,4109.0,284030.0,50816.0,19.1,159.45980510597678,124.0935623299587
323,12003,Baker County,Florida,1273.75,323.5,256830.0,4109.0,27803.0,3338.0,12.8,12.93329158592211,-27.28944873652896
324,12005,Bay County,Florida,1501.8444444444444,243.73333333333332,256830.0,4109.0,185134.0,21668.0,11.9,142.54525744720945,105.56128750335725
325,12007,Bradford County,Florida,952.0,306.6,256830.0,4109.0,27313.0,4028.0,16.4,11.672691714054999,-27.964764370519173
326,12009,Brevard County,Florida,1609.1221374045801,270.2824427480916,256830.0,4109.0,630693.0,62175.0,10.0,188.94535435142365,174.02179135819674
327,12011,Broward County,Florida,1991.328125,314.734375,256830.0,4109.0,1947026.0,257252.0,13.3,202.26857653841552,195.84867935928963
328,12013,Calhoun County,Florida,841.0,442.6666666666667,256830.0,4109.0,13464.0,2635.0,22.2,-28.77164056059356,-64.38582028029678
329,12015,Charlotte County,Florida,1524.3,427.625,256830.0,4109.0,202661.0,18138.0,9.1,142.01198788950887,100.48546538660152
330,12017,Citrus County,Florida,1153.6571428571428,416.2857142857143,256830.0,4109.0,162529.0,26985.0,16.9,130.02996123751626,81.16248460791734
331,12019,Clay County,Florida,1572.5813953488373,315.86046511627904,256830.0,4109.0,226589.0,19677.0,8.8,153.8408245481345,124.04958895918472
332,12021,Collier County,Florida,1900.5842696629213,426.87640449438203,256830.0,4109.0,397994.0,40381.0,10.3,182.21545927891555,160.0280814300541
333,12023,Columbia County,Florida,986.1818181818181,200.0909090909091,256830.0,4109.0,71908.0,12901.0,19.0,92.39937949650677,46.899873495808855
334,12027,DeSoto County,Florida,945.375,217.75,256830.0,4109.0,35312.0,8087.0,24.8,44.39718221308214,-6.8519469043083925
335,12029,Dixie County,Florida,812.6666666666666,193.0,256830.0,4109.0,17124.0,3411.0,22.1,-9.34126294333829,-54.67063147166914
336,12031,Duval County,Florida,1507.9241706161138,240.30331753554503,256830.0,4109.0,1016536.0,137467.0,13.9,197.48046444775343,183.11658000083324
337,12033,Escambia County,Florida,1344.077922077922,261.8831168831169,256830.0,4109.0,324878.0,50147.0,16.4,165.5371935061568,129.59319943336874
338,12035,Flagler County,Florida,1674.608695652174,244.08695652173913,256830.0,4109.0,126705.0,11424.0,9.1,118.39330764574356,67.96110321670199
339,12037,Franklin County,Florida,1021.6,223.8,256830.0,4109.0,12498.0,2050.0,18.1,-34.19640514473404,-67.09820257236701
340,12039,Gadsden County,Florida,876.6,273.4,256830.0,4109.0,43403.0,10947.0,26.0,36.40356321821019,-11.13366361297905
341,12041,Gilchrist County,Florida,1111.2,602.8,256830.0,4109.0,18992.0,2619.0,14.6,-0.23996267052801418,-50.11998133526401
342,12043,Glades County,Florida,879.3333333333334,232.33333333333334,256830.0,4109.0,12454.0,2100.0,19.5,-34.18156354459815,-67.09078177229907
